dr2_source_id,dr3_source_id,n_sectors,Prot,uncertainty,pdm_period,lsp_period,pdm_power,lsp_power,Teff_Curtis20,p2p_rms,a_90_10,snr,ra,dec,pmra,pmdec,parallax,radial_velocity,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,phot_bp_mean_mag_0,phot_rp_mean_mag_0,phot_g_mean_mag_0,X,Y,Z,U,V,W,v_l,v_b,in_meingast,in_kerr,in_kc,in_cg,in_jaehnig,in_lodieu,in_moranta,in_heyl,manual_check,flag_quality_period,flag_benchmark_period_Andy,in_gyro_sample,flag_nbhr_count,Unnamed: 0,dr2_source_id_supp,dr2_bp_rp,angular_distance,magnitude_difference,ra_supp,dec_supp,parallax_supp,parallax_error,parallax_over_error,pmra_supp,pmdec_supp,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag_supp,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity_supp,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20_fixedreddening,nbhr_count,flag_nbhr_count_supp,abs_magnitude_difference,flag_bad_gaiamatch,M_G,flag_ruwe_outlier,flag_camd_outlier,flag_rverror_outlier,flag_possible_binary,flag_benchmark_period_supp,flag_in_core,flag_pass_author_quality,flag_benchmark_period
1997820294195124224,1997820294195124224,2,3.092,,3.092,3.232,0.524,0.377,5918.0,634.55,9568.32,55.12,355.962,56.771,32.911,-4.551,7.395,-15.44,10.598,9.8,10.282,4.887,4.114,4.583,-54.04,122.91,-11.35,-22.55,-34.84,-14.11,19.548,-8.266,False,False,True,False,False,False,True,True,g,True,True,False,True,367.0,1.9978202941951242e+18,0.8033724,0.13362451,0.006711006,355.9622555577608,56.77091080535503,7.394908121833419,0.014104082,524.30975,32.91072810835723,-4.551287808509841,0.91184473,1536.4392,10.281864,476.04306,953007.7865275658,683.5086,1.1981161,0.0,0.0,0.0,0.0,0.7976284,0.31591892,0.48170948,-15.44229,0.52513,1.0,75.51396,,,113.73329545018528,-4.888869504158587,28.54358390653805,51.51854822484321,0.0,5701.036,5699.2397,5703.863,0.0013,0.0011,0.0006,6177.2373,1.0,True,0.006711006,False,4.626528078594616,False,False,False,True,False,False,False,False
166562375089681408,166562375089681408,1,0.687,,0.687,0.689,0.839,0.16,3209.0,22481.04,48081.38,11.72,65.039,32.397,22.663,-34.216,6.99,,18.781,15.677,16.973,12.663,9.743,11.004,-135.09,33.61,-30.51,,,,27.274,-5.014,True,False,True,False,False,False,False,True,f,False,True,False,True,663.0,1.665623750896814e+17,3.1208544,0.10349218,-0.033628464,65.03926952941167,32.39650092303256,6.989614727651344,0.08377563,83.43255,22.66341811380446,-34.215621255528184,0.92293197,924.76636,16.973034,15.505592,4250.874134446949,155.04187,1.5262742,0.0,1.0,0.0,2.0,3.104621,1.8082867,1.2963343,,,,,,,166.025718844943,-12.502747706782932,68.73263088703658,10.781716860393146,0.0,3219.9895,3215.6775,3226.3772,0.9213,0.5654,0.3954,3164.75,0.0,False,0.033628464,False,11.19530009401063,False,False,False,False,True,False,False,False
247385825586074240,247385825586074240,1,3.16,,3.16,3.16,0.284,0.732,3621.0,13529.64,54184.95,10.24,62.455,49.841,12.463,-17.45,3.356,,17.482,15.158,16.254,9.788,7.605,8.664,-261.83,137.16,-6.29,,,,29.421,-6.138,False,False,True,False,False,False,False,False,f,False,False,False,True,710.0,2.4738582558607424e+17,2.3406286,0.115545794,-0.027730942,62.45539158634209,49.84117975789018,3.3562003027085883,0.05201698,64.52125,12.462672663732867,-17.449542202145054,1.038251,1233.8123,16.25352,160.44177,6853.074930035095,405.85245,1.3883255,0.0,2.0,0.0,1.0,2.323698,1.2283611,1.0953369,,,,,,,152.3533012082469,-1.3486755420632246,70.20576567774454,28.277487115351395,0.0,,,,,,,3595.5781,3.0,True,0.027730942,False,8.882758419376087,False,True,False,True,False,False,False,False
3422611270127912192,3422611270127912192,1,5.143,,0.104,5.143,0.781,0.242,4593.0,914.6,10330.0,22.63,78.937,29.067,24.717,-71.398,14.181,19.63,11.318,10.029,10.743,7.074,5.787,6.5,-69.92,4.52,-6.43,-31.55,-35.19,-15.98,24.221,-6.993,False,False,True,False,False,False,False,False,j,False,True,False,True,891.0,3.422611270127912e+18,1.3006964,0.21221295,-0.0012083054,78.93678447743028,29.067435559111345,14.181414456884736,0.015996652,886.52386,24.71725723593912,-71.39765902773821,1.1665473,3945.0088,10.74255,1309.0144,772114.6967836653,1902.594,1.2393763,0.0,0.0,0.0,0.0,1.2889528,0.5750942,0.7138586,19.63443,0.20623557,1.0,92.52548,5.6412005,4.0653186,176.30219300699588,-5.388231805206515,80.29086317790333,6.000267905397366,0.0,4635.542,4605.9717,4645.2324,0.0605,0.0466,0.0243,4805.5273,0.0,False,0.0012083054,False,6.501147644334491,False,False,False,False,True,False,False,False
159882498352712576,159882498352712576,1,5.197,,10.703,5.197,0.737,0.244,4264.0,2326.86,7286.45,6.24,73.03,30.131,17.151,-24.305,5.214,24.56,14.664,12.923,13.823,7.723,6.187,7.015,-186.92,25.14,-28.91,-38.52,-35.66,-12.51,26.862,-1.597,False,True,False,False,False,False,False,False,j,False,True,False,True,892.0,1.5988249835271258e+17,1.7527266,0.07319727,-0.0151462555,73.02971822221188,30.131255505371733,5.214276175276414,0.018104367,288.01205,17.150644330648596,-24.30475994385603,1.0124277,3707.0093,13.8225565,664.94635,53703.46345365069,1244.5688,1.298085,0.0,2.0,0.0,1.0,1.7412062,0.8415394,0.8996668,24.560364,1.6368338,2.0,11.522808,,,172.33836002741927,-8.85806042465139,75.24725704156505,7.55696667489381,0.0,4565.3306,4559.292,4571.992,1.044,0.7718,0.4081,4132.4097,0.0,False,0.0151462555,False,7.408526645384409,False,False,False,False,True,False,False,False
2212664831898034816,2212664831898034816,3,0.85,,2.548,0.85,0.511,0.26,6428.0,763.08,7800.72,53.77,341.983,66.929,36.942,10.238,8.826,-1.71,8.101,7.516,7.887,2.802,2.231,2.594,-40.58,104.53,13.68,-29.42,-20.63,-11.58,20.088,-4.233,False,False,True,False,False,False,False,True,j,False,False,False,True,893.0,2.2126648318980347e+18,0.5944514,0.24066734,0.012375355,341.98318605650377,66.92851052157272,8.825921127408774,0.01675903,526.6367,36.94160397797903,10.238161399484795,0.9030532,4111.989,7.8865676,2025.2242,7809607.498116339,1495.3807,1.1872344,0.0,0.0,0.0,0.0,0.58467054,0.21442556,0.37024498,-1.7136791,0.14895132,1.0,316.40543,12.931516,0.8262459,111.2443329790016,6.902088069362781,34.35687428267703,63.16522759277904,0.0,6456.708,6452.849,6466.417,0.0026,0.0023,0.0012,,0.0,False,0.012375355,False,2.615367802962467,False,True,False,True,False,False,False,False
117494022999087872,117494022999087872,1,9.576,,0.104,9.576,0.432,0.584,4408.0,1524.72,21570.45,19.59,50.025,26.231,26.684,-30.531,6.594,6.04,13.771,12.28,13.082,7.668,6.256,7.026,-127.92,46.7,-65.33,-23.48,-37.95,-15.34,28.382,-6.132,False,False,False,False,False,False,False,True,j,False,True,False,True,894.0,1.1749402299908787e+17,1.504466,0.11675572,-0.012242317,50.02537218066932,26.23131641959108,6.593918785300982,0.0140899625,467.98697,26.68433772214433,-30.531263859583703,0.9726847,3650.9321,13.082042,879.0822,97097.5335914168,1602.5408,1.26562,0.0,1.0,0.0,0.0,1.4913464,0.6891794,0.80216694,6.0359616,1.723216,1.0,13.435495,,,159.92502198294537,-25.76247352731512,54.45227601699733,7.590245888515204,0.0,4489.957,4483.3213,4509.3706,0.3666,0.2763,0.1451,4448.788,0.0,False,0.012242317,False,7.177759709447964,False,False,False,False,True,False,False,False
2074162856868444288,2074162856868444288,2,8.037,,0.104,8.037,0.646,0.382,5077.0,2758.99,16204.25,9.9,301.845,40.458,4.656,-0.192,4.744,-26.73,13.009,11.915,12.542,6.288,5.238,5.844,47.99,203.49,15.72,-19.43,-37.36,-13.22,2.321,-4.008,False,False,True,False,False,False,False,False,j,False,True,False,True,895.0,2.0741628568684442e+18,1.1141214,0.28828856,-0.008939743,301.84497368030566,40.45785435619995,4.743757709742341,0.0094022965,504.53183,4.6560784032285225,-0.1920707028868069,0.9160229,2297.092,12.542497,560.5505,135873.9875919898,940.33966,1.2220169,0.0,0.0,0.0,0.0,1.0942278,0.46678543,0.62744236,-26.733406,1.0820714,1.0,25.078058,,,76.7488353979165,4.334400046570825,320.16446505373244,58.47898855007549,0.0,5056.017,5043.3735,5078.4136,0.1258,0.1006,0.0531,5252.049,0.0,False,0.008939743,False,5.923109176576727,False,False,False,False,True,False,False,False
337262311215943424,337262311215943424,1,5.512,,10.37,5.512,0.629,0.302,4522.0,1783.76,15489.19,15.85,42.393,42.559,23.169,-21.655,5.208,0.28,13.671,12.3,13.055,7.161,5.829,6.567,-151.2,105.68,-49.66,-25.48,-35.9,-14.91,27.607,-7.93,False,False,False,False,False,True,False,True,j,False,False,False,True,896.0,3.372623112159434e+17,1.3857279,0.054864075,-0.008153915,42.39334265819793,42.55901648590052,5.20790818925202,0.018629476,279.55203,23.169369481257764,-21.654511041256733,1.1605676,705.02246,13.054871,200.91835,95314.7875136075,273.3314,1.2546315,0.0,0.0,0.0,1.0,1.3714924,0.61661625,0.75487614,0.2812248,9.433154,1.0,11.24722,,,145.03212404774746,-15.186695320183802,53.105522889813486,25.02389670411629,0.0,4640.9985,4632.8706,4654.417,0.3738,0.2876,0.1523,4642.1587,0.0,False,0.008153915,False,6.63818720249688,False,False,True,True,False,False,False,False
436481278436868096,436481278438274432,1,14.0,,14.0,14.0,0.591,0.44,3372.0,9353.02,67780.77,8.76,49.321,49.628,19.243,-29.286,6.742,-1.36,16.567,13.82,15.341,10.471,7.84,9.337,-121.3,82.62,-16.87,-21.62,-32.12,-17.15,22.332,-10.185,False,False,False,False,False,True,False,False,j,False,False,False,True,897.0,4.364812784368681e+17,2.752346,6.360118,0.24224281,49.320708866320246,49.628384526769175,6.74199422742199,0.27984935,24.091513,19.24331877019113,-29.286155490094902,4.614135,491.34927,15.340994,202.00142,23509.72362709097,807.3246,1.9433285,0.0,2.0,0.0,0.0,2.747034,1.2258167,1.5212173,-1.3586109,12.931842,2.0,3.7765963,,,145.735124561195,-6.675520361153133,60.74435576397018,30.2379869992979,0.0,,,,,,,3370.2656,0.0,False,0.24224281,True,9.484935762909885,True,True,True,True,False,False,False,False
176928227120395520,176928227120395520,1,,,8.739,8.739,0.364,0.626,6035.0,597.16,4664.12,12.0,63.847,35.314,18.529,-23.849,5.765,24.66,11.154,10.237,10.782,4.533,3.786,4.246,-162.24,48.99,-33.01,-40.8,-28.89,-15.02,24.52,-3.157,False,True,False,False,False,False,False,False,,False,False,False,True,898.0,1.7692822712039552e+17,0.9266634,0.09649265,0.0025920868,63.84728240449309,35.31353592736074,5.7648939421461804,0.016931131,340.49078,18.52930701163043,-23.848982309357417,0.9933176,2201.6804,10.781828,690.4316,637457.7564063453,945.8984,1.2101574,0.0,1.0,0.0,0.0,0.9172344,0.3721733,0.5450611,24.660738,0.35678077,1.0,74.10504,,,163.19256990219688,-11.161236476199822,68.25980083513562,13.827221860131202,0.0,6027.217,6014.488,6040.2905,0.4076,0.3411,0.1834,5808.185,0.0,False,0.0025920868,False,4.585784536164558,False,True,False,True,False,False,False,False
173963320998278272,173963320998278272,1,,,0.104,6.604,0.809,0.204,5858.0,620.65,1669.56,4.76,72.046,34.611,16.306,-32.322,6.533,19.83,10.934,10.082,10.604,4.873,4.078,4.571,-148.31,30.7,-17.34,-34.93,-33.36,-15.27,25.505,-5.848,True,False,False,False,False,False,False,False,,False,False,False,True,900.0,1.7396332099827827e+17,0.858696,0.08588415,0.007376671,72.04646463348132,34.61086586415253,6.532566493652098,0.023779504,274.71417,16.3058764172022,-32.32203654918676,1.5469067,5142.625,10.604467,3970.5352,735062.4128512257,3193.218,1.2164555,0.0,0.0,0.0,0.0,0.85180473,0.329422,0.52238274,19.82864,0.2314278,1.0,102.34413,5.3155355,4.4014783,168.3032457908006,-6.673321883016301,74.96179158158188,12.104132153476977,0.0,5701.656,5671.2686,5716.606,0.1252,0.1049,0.0566,6016.783,0.0,False,0.007376671,False,4.679886587048568,True,False,False,False,True,False,False,False
239871694396063872,239871694396063872,1,,,0.104,10.819,0.637,0.238,3069.0,37042.32,123140.45,4.33,46.682,40.937,23.024,-23.002,5.59,,19.709,16.366,17.681,13.297,10.046,11.344,-147.09,89.22,-45.88,,,,26.643,-6.697,False,True,False,True,False,True,False,False,,False,True,False,False,902.0,2.3987169439606387e+17,3.2868347,0.21583208,-0.00920105,46.68242568472137,40.93740439230876,5.589908016555254,0.14897382,37.522755,23.02394068450352,-23.00208966760124,0.9491923,580.7545,17.68078,16.31646,2252.585899878801,192.9427,1.524703,0.0,1.0,0.0,2.0,3.3425941,2.0280056,1.3145885,,,,,,,148.74514300120333,-15.055913717709313,55.880744021432015,22.491078835852207,0.0,3200.8845,3169.339,3206.8647,1.2977,0.7843,0.5582,3076.5625,3.0,True,0.00920105,False,11.417803718328276,False,False,False,True,False,False,False,False
274871417255413632,274871417255413632,1,,,0.889,0.889,0.057,0.95,3194.0,5861.19,67455.82,59.84,64.01,52.35,42.922,-69.297,14.318,,16.318,13.365,14.622,12.094,9.145,10.401,-61.13,33.43,1.55,,,,26.1,-6.671,False,False,True,False,False,False,False,False,,False,True,False,False,904.0,2.7487141725541363e+17,2.9623585,0.12280925,-0.028686523,64.00969273303184,52.34956194515154,14.31783109019576,0.027139178,527.57056,42.92162631459858,-69.29711526886476,1.1855016,1231.9755,14.621707,142.42792,35754.885937960724,538.6808,1.4919674,0.0,1.0,1.0,1.0,2.9532146,1.696065,1.2571497,,,,,,,151.3443577818263,1.146548258616145,71.8942913123026,30.531523822952234,0.0,,,,,,,3262.3125,4.0,True,0.028686523,False,10.401093135929075,False,False,False,True,False,False,False,False
242363531343626112,242363531344384128,1,,,0.104,2.052,0.959,0.038,,102123.93,192105.73,5.63,48.795,44.561,18.699,-26.468,5.619,,20.47,17.274,18.642,14.014,10.936,12.282,-147.7,91.69,-33.9,,,,25.124,-10.455,False,True,False,False,False,True,False,False,,False,False,False,False,906.0,2.423635313436261e+17,3.454012,0.13276125,-0.012161255,48.79507254418166,44.5606838440507,5.619202246623812,0.2205537,25.477707,18.69906166214882,-26.467565373565957,1.0208483,518.35254,18.642054,10.4921665,975.8984182859184,96.856094,1.6181605,0.0,3.0,0.0,2.0,3.1955185,1.8278484,1.36767,,,,,,,148.15903444972977,-11.156393105211508,58.66566618680756,25.501305120418525,0.0,3061.2983,3057.912,3066.1052,1.0051,0.5953,0.4311,,3.0,True,0.012161255,False,12.390426921756564,False,True,False,True,False,False,False,False
441405784860291328,441405784860291328,1,,,0.404,0.405,0.638,0.375,3453.0,42465.3,267303.51,45.25,51.761,48.784,23.017,-25.519,5.821,67.0,16.933,14.344,15.529,10.493,8.026,9.184,-143.4,91.19,-19.02,-81.22,0.25,-21.2,27.066,-6.608,True,True,True,True,True,True,False,True,,False,False,False,False,909.0,4.414057848602913e+17,2.593112,0.10797845,-0.021238327,51.76114788306066,48.78387540320987,5.821066833288591,0.042922195,135.61903,23.0169250850253,-25.518551446097995,1.0838243,1344.4464,15.52935,40.227505,14509.56554103627,249.98195,1.4534953,3.0,1.0,2.0,0.0,2.5892963,1.4037056,1.1855907,67.00459,23.84069,2.0,4.1905365,,,147.54352592553042,-6.508906822010535,62.21646281953882,28.96644410371792,0.0,3468.0515,3465.9065,3470.9333,0.9265,0.6065,0.3793,3447.0938,2.0,True,0.021238327,False,9.3543632086084,False,False,True,True,False,True,False,False
162036609133825920,162036609133825920,1,,,2.379,0.297,0.967,0.014,3156.0,82868.31,156647.45,5.57,73.678,34.98,18.391,-23.982,4.935,,20.493,17.034,18.356,13.581,10.355,11.637,-196.91,38.75,-18.47,,,,28.87,-0.61,False,True,False,False,False,False,False,False,,False,True,False,False,911.0,1.6203660913382592e+17,3.2168465,0.347177,-0.048002243,73.67848345343569,34.9804766465104,4.935293002676381,0.17406256,28.353558,18.390694842210465,-23.982165777100786,0.91565657,696.2157,18.35631,12.405141,1218.1532013747594,143.56961,1.5246104,0.0,2.0,0.0,0.0,3.4591064,2.1364365,1.32267,,,,,,,168.86674841964518,-5.40104537542088,76.3684335240324,12.310354908521044,0.0,3270.137,3256.0461,3282.8936,1.9655,1.1949,0.8141,3107.3125,2.0,True,0.048002243,False,11.822874597424924,False,False,False,True,False,False,False,False
239867330709230336,239867330709230336,1,,,,,,,3884.0,,,,46.918,41.036,19.147,-16.143,3.963,,21.67,18.642,19.893,14.475,11.55,12.781,-207.48,125.33,-63.84,,,,29.388,-4.701,False,False,False,False,False,True,False,False,,False,False,False,False,913.0,2.3986733070923034e+17,1.954464,0.7627064,-0.071660995,46.9175054167069,41.03599647999504,3.963040118818925,0.67220336,5.895597,19.147339228566107,-16.142979824080616,1.0065577,193.64651,19.893496,4.7965546,276.8268630894206,32.445305,1.4737062,0.0,2.0,0.0,2.0,3.0274944,1.7763729,1.2511215,,,,,,,148.85017374922126,-14.880089187570922,56.0957578051347,22.532985093196867,0.0,,,,,,,3921.9658,1.0,True,0.071660995,False,12.883637903817895,False,True,False,True,False,False,False,False
439718962223158272,439718962223158272,1,4.108,0.00185,4.108,4.091,0.295,0.727,3431.0,7610.2,72255.19,22.47,46.99,50.41,23.99,-23.82,5.635,126.68,17.003,14.365,15.552,10.478,7.971,9.128,-142.01,103.02,-20.5,-128.4,38.97,-28.97,27.397,-7.139,True,True,True,True,True,True,False,True,g,True,True,True,False,915.0,4.397189622231583e+17,2.6463614,0.043159343,-0.027684212,46.9901229108634,50.41002532000226,5.634645623186119,0.033811226,166.65015,23.990261099745183,-23.81969820320525,1.0089724,981.5216,15.551594,144.62894,14227.990137881015,341.41946,1.4460428,0.0,2.0,0.0,1.0,2.6380396,1.4514828,1.1865568,126.68435,6.372803,2.0,4.5999985,,,144.03771764737837,-6.782261274911152,59.3670650253878,31.444124122422,0.0,3469.4075,3465.005,3479.6313,0.9786,0.6378,0.4024,3420.6328,3.0,True,0.027684212,False,9.3059268174465,False,False,False,True,False,True,True,True
2069922384088133760,2069922384088133760,1,,,0.104,4.707,0.643,0.275,3239.0,40035.31,148509.01,49.06,308.477,44.322,10.085,0.993,5.937,,18.145,15.245,16.482,11.952,9.087,10.316,21.3,166.2,7.21,,,,5.409,-5.97,False,False,True,False,False,False,False,False,,False,True,False,False,917.0,2.0699223840881336e+18,2.9208221,0.05937888,-0.028282166,308.4772904211638,44.32216731375037,5.936778830481194,0.04273872,138.90868,10.08452017631205,0.992822411931732,0.998539,1156.8618,16.482006,69.49545,6324.896171946039,559.1056,1.4717562,0.0,0.0,0.0,0.0,2.8995056,1.6627617,1.2367439,,,,,,,82.71369219295968,2.481525312692644,332.0755580683813,59.74837625547209,0.0,3309.57,3292.9114,3313.8352,1.0258,0.6484,0.4287,3285.3438,4.0,True,0.028282166,False,10.349760422823945,False,False,False,True,False,False,False,False
445374815672203008,445374815672203008,1,,,0.208,0.262,0.901,0.318,3883.0,531888.01,1340028.39,25.4,56.35,55.037,-1.544,-1.58,1.842,,21.113,18.748,20.309,11.608,9.604,11.077,-444.57,298.09,3.11,,,,-0.642,-5.568,False,False,False,False,False,True,False,False,,False,False,False,False,920.0,4.45374815672203e+17,2.2569695,0.797964,0.017868042,56.34954973808877,55.03696817712694,1.8421689401959445,0.86596125,2.127311,-1.5441308481722775,-1.5795344104178413,1.5881056,167.61374,20.308664,7.1488867,251.07854495568893,27.184689,2.1171486,0.0,30.0,0.0,37.0,2.3647213,0.8044281,1.5602932,,,,,,,146.15989849028847,0.2110099199249362,67.42150759601311,34.2044382563294,0.0,,,,,,,3656.4453,4.0,True,0.017868042,False,11.635311600037705,True,True,False,True,False,False,False,False
250837226941632128,250837226942325632,1,,,0.104,6.783,0.843,0.191,3317.0,23546.35,53838.94,4.3,60.083,51.146,18.287,-19.164,4.725,,18.395,15.515,16.767,11.485,8.748,9.972,-182.86,104.06,-4.6,,,,26.306,-2.551,False,False,False,False,False,True,False,False,,False,True,False,False,922.0,2.5083722694163213e+17,2.8928251,0.080944724,-0.0050296783,60.08343954962345,51.14565221848684,4.725159464954246,0.07710091,61.28539,18.287017643551195,-19.163711486436377,1.0322216,1107.6006,16.766876,27.757088,4935.615165151624,354.613,1.4958493,0.0,0.0,0.0,0.0,2.8805056,1.6281719,1.2523336,,,,,,,150.35852235136923,-1.3801135203738626,68.8476967861441,29.880412669469266,0.0,3452.9885,3443.6936,3471.084,1.2839,0.8159,0.5358,3300.2031,2.0,True,0.0050296783,False,10.138958569142304,False,False,False,True,False,False,False,False
450126011574801280,450126011574801280,2,,,0.456,0.456,0.85,0.139,3265.0,16239.24,31732.37,14.18,53.405,58.934,23.492,-20.723,5.512,,18.025,15.096,16.578,11.492,8.687,10.145,-143.18,109.71,7.88,,,,26.666,-2.819,False,False,False,False,False,True,False,False,,False,False,False,False,924.0,4.501260115748013e+17,2.9693584,0.057976108,-0.023923874,53.40460302996467,58.9341587543824,5.511934466540967,0.076999344,71.584175,23.49165584339414,-20.72320927528035,1.5875345,689.3607,16.57837,20.538832,7260.311391325727,47.050083,1.8408797,9.0,25.0,0.0,26.0,2.9293852,1.4465237,1.4828615,,,,,,,142.54882486221308,2.384175053552569,66.88858892525462,38.39609630676556,0.0,3329.6675,3323.8013,3335.987,1.4801,0.9144,0.6274,3258.1562,1.0,True,0.023923874,False,10.28488936782529,True,True,False,True,False,False,False,False
