TIC,GAIAEDR3_ID,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_RUWE,GAIAEDR3_G,GAIAEDR3_G_ERR,GAIAEDR3_G_CORRECTED,GAIAEDR3_BP,GAIAEDR3_BP_ERR,GAIAEDR3_RP,GAIAEDR3_RP_ERR,TMASS_ID,TMASS_J,TMASS_J_ERR,TMASS_H,TMASS_H_ERR,TMASS_K,TMASS_K_ERR,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,GES_Target,GES_Cluster,GES_MemProb,angDist_Cantat-Gaudin,CG_MemProb,CG_Cluster,av,av_err,dist,dist_err,log(Age),log(Age)_err,Mass,Mass_err,log(Teff),log(Teff)_err,Prot1,Pw1,Q1,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,LitPeriod,LitSource,Cluster,to_plot
92745808,5318146020514453504,129.076,-53.433,1.281,19.996,0.005,19.970,21.501,0.135,18.387,0.025,2016099705062438912.000,15.442,0.045,14.646,0.071,14.262,0.076,0.4765255261940116,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.17904669643413285,0.05454967454060599,180.10912182066542,18.367215143939163,8.030605533827057,0.2567004764529559,0.11324398824342374,0.012002602781970274,3.4822252162913685,0.004832951635285965,,,9.0,,,,,,,n,,,IC_2391,1
92746027,5318148146526911872,129.168,-53.358,0.976,18.100,0.002,18.100,20.459,0.072,16.727,0.007,2016099705062448384.000,14.583,0.045,14.015,0.061,13.803,0.055,0.95898175047601,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18262381298850838,0.04793358851532036,152.24024225784734,2.2546531276898953,8.398477910190365,0.37595115266291756,0.1580176608853252,0.022060369092119784,3.5349040696165,0.003947773289601963,,,9.0,,,,,,,y,,,IC_2391,1
92746469,5318176291449518976,129.190,-53.192,0.928,17.086,0.002,17.086,18.984,0.026,15.782,0.005,2016082112876421632.000,13.889,0.036,13.250,0.048,13.040,0.046,0.55208472966917,0.0,0.24671625890317983,1.0,0.107462,08364573-5311329,IC2391,0.9996,0.002748,1.0,IC_2391,0.17574479726124326,0.05204046070422685,151.65916298628326,1.2804646296238353,8.150157841555913,0.47088395282617374,0.2317646900134811,0.047501469521459595,3.544572846495548,0.003152623722419306,0.65,0.466,0.0,0.026,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
92747418,5321192457993772672,129.223,-52.842,1.110,15.918,0.001,15.918,17.490,0.008,14.697,0.002,2034078919199595008.000,12.978,0.037,12.383,0.041,12.135,0.035,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.005597,1.0,IC_2391,0.10724974796421533,0.06463513908575627,154.72129655463615,0.7412050278505303,8.336753849420615,0.4630826127266992,0.39617443402748975,0.049305214999196524,3.553873413955999,0.0027678291117369277,1.35,0.641,0.0,0.034,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
92827857,5321209809668118912,129.087,-52.670,1.254,16.450,0.001,16.450,18.370,0.015,15.123,0.002,2052093317709100032.000,13.179,0.024,12.544,0.025,12.299,0.029,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002808,1.0,IC_2391,0.17319213338657197,0.0536295218860302,151.05159326194268,1.2544793352610712,7.621949352016564,0.3384467469394475,0.22891252297110043,0.07816211208061749,3.542378632059774,0.003969201996433723,-9999.00,-9999.000,2.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93010050,5321665969559933312,129.337,-51.868,0.948,15.675,0.001,15.660,17.244,0.008,14.435,0.002,2088086930356069888.000,12.753,0.029,12.097,0.026,11.862,0.023,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.005074,1.0,IC_2391,0.13059955226223946,0.06059212648407308,149.6380673341777,1.038802370065815,8.380926694747838,0.31301790750741065,0.42662100699711125,0.01346100655159256,3.5567419416980055,0.002181053530726375,1.03,0.561,0.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93010245,5321664870046502272,129.389,-51.931,1.075,15.968,0.001,15.967,17.588,0.007,14.738,0.002,2088086930356010496.000,13.051,0.027,12.415,0.024,12.168,0.026,0.29588127037610723,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.119818083703177,0.06092733097752913,162.4579142867658,0.8642062721541606,8.328501219887727,0.4352517811037416,0.4053496325082815,0.042788154098044075,3.5547786756612165,0.0026446722890060203,-9999.00,-9999.000,5.0,0.027,-9999.00,-9999.000,5.0,n,m,y,,,IC_2391,1
93010262,5321663392577750400,129.382,-51.936,1.116,15.215,0.002,15.215,16.637,0.010,14.037,0.004,2088086930356010496.000,12.414,0.024,11.766,0.022,11.554,0.023,0.27767810065001725,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.10273796011857492,0.06363711340565209,161.44969901423866,0.5779105550884167,8.395254336888936,0.3682483300432014,0.4991319688225526,0.016577189458861483,3.571528200367978,0.004626520107685814,1.36,0.433,0.0,0.027,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93011540,5321589862736049920,129.317,-52.361,1.044,16.850,0.001,16.850,18.744,0.019,15.561,0.002,2052075725523044608.000,13.735,0.027,13.103,0.037,12.780,0.033,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.000269,1.0,IC_2391,0.17142768374947476,0.05323971791210514,152.43484744983783,1.0846147355676268,8.209900792032448,0.4757524291702012,0.26313165521392445,0.051086541227757264,3.546169611665335,0.002816519459167379,-9999.00,-9999.000,3.0,0.031,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93011961,5321584704473875200,129.355,-52.521,1.025,18.028,0.001,18.028,20.214,0.074,16.648,0.007,2052075725523061760.000,14.524,0.032,14.045,0.031,13.603,0.038,0.6908310592993591,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18316352472257497,0.04995491595882234,141.230200873606,1.78036180902455,8.481966301565922,0.3507610049126751,0.14931151956862276,0.01794130061023584,3.536050486558301,0.003657004851597136,,,9.0,,,,,,,y,,,IC_2391,1
93011965,5321212730245914752,129.233,-52.523,0.972,16.059,0.001,16.059,17.685,0.012,14.822,0.002,2052093317709105920.000,13.128,0.056,12.138,nan,11.921,nan,0.7247077707189395,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.00116,1.0,IC_2391,0.042697949801497645,0.048811794884387326,154.56301450924514,0.7552471668002263,8.364408675115602,0.3459831352940697,0.3580393831209512,0.027048463149989023,3.5526695044123713,0.0013276751531587333,-9999.00,-9999.000,2.0,0.032,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93012639,5321193729310746240,129.259,-52.783,1.078,13.617,0.001,13.617,14.569,0.004,12.648,0.002,2034078919199613184.000,11.418,0.026,10.734,0.025,10.526,0.023,0.681158696177395,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.000709,1.0,IC_2391,0.11569057803451188,0.06445872007699108,151.374558606577,0.2367387185406913,8.451061614707013,0.30057711028286893,0.6435384913390592,0.013192633378680808,3.6278277604159666,0.004733450776424863,4.17,0.476,0.0,0.028,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93012844,5321189434343577600,129.365,-52.853,2.618,17.681,0.008,17.655,19.247,0.047,16.050,0.005,2034078919199595264.000,13.947,0.036,13.318,0.035,13.008,0.037,0.5694202831417485,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.17666690463115642,0.05166314863103452,160.07425715811715,5.779542506573979,7.4836029209774075,0.18791163503968766,0.12591149879060026,0.029189106595152104,3.5183621461062664,0.0056353922871961604,,,9.0,,,,,,,y,,,IC_2391,1
93012997,5321188953307253760,129.352,-52.903,1.266,12.911,0.003,12.911,13.646,0.010,12.073,0.006,2034078919199590400.000,11.017,0.026,10.402,0.023,10.243,0.021,0.8784561041466625,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.000102,1.0,IC_2391,0.09739846093565623,0.0613397609237649,152.50843042387697,0.3034672722052427,8.322782272938834,0.35457194726398694,0.7010284572269003,0.014365353424666414,3.664323170314458,0.0053293091719660785,-9999.00,-9999.000,2.0,0.028,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93013088,5321188059954151168,129.326,-52.932,1.061,17.845,0.009,17.845,19.345,0.121,16.538,0.018,2034078919199590400.000,14.513,0.033,13.861,0.031,13.495,0.044,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.001117,1.0,IC_2391,0.15987616869209625,0.05955155709535524,148.93319420601847,1.8361299732083476,8.415921272397132,0.3685353521010259,0.15850865226008226,0.01967917110078181,3.5436281514097834,0.002401390841198924,,,9.0,,,,,,,y,,,IC_2391,1
93013696,5318176875565072768,129.229,-53.143,0.841,11.339,0.002,11.339,11.737,0.006,10.770,0.004,2016082112876421632.000,10.119,0.026,9.734,0.022,9.616,0.024,0.9638134243364288,0.0,0.24671625890317983,1.0,0.218103,08365498-5308342,IC2391,0.9999,0.002549,1.0,IC_2391,0.08211204946603429,0.060338807764266485,147.8486405680922,0.25484692943571075,8.290775507918788,0.391224025356518,0.8990392306195254,0.014902398888202507,3.7504513117765574,0.007637846398401067,3.95,0.297,0.0,0.034,-9999.00,-9999.000,4.0,n,m,y,,,IC_2391,1
93014011,5318172340080032512,129.294,-53.259,5.890,7.826,0.000,7.826,7.846,0.001,7.759,0.000,2016082112876413184.000,7.673,0.021,7.672,0.049,7.666,0.018,1.0,0.0,0.24671625890317983,1.0,0.01332,08371059-5315334,IC2391,0.5826,1e+20,1e+20,N/A,0.11803305870897095,0.06483264257756988,154.44901138568662,3.245888330259913,7.801141869249748,0.5113706914117899,1.9812126620041524,0.07906672628283909,3.9634397347896706,0.01700458136453285,-9999.00,-9999.000,2.0,0.026,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93014072,5318171476784082560,129.351,-53.280,1.044,18.185,0.002,18.185,20.384,0.093,16.804,0.006,2016082112876413184.000,14.692,0.024,14.096,0.051,13.735,0.054,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1860674014570955,0.04876087852316861,149.9530713454833,2.56984264238317,8.396495563079938,0.35223538054510667,0.151115215005591,0.018766584100157052,3.535073297741736,0.003835943620243982,,,9.0,,,,,,,y,,,IC_2391,1
93014257,5318170828251553792,129.313,-53.338,1.045,13.442,0.002,13.442,14.335,0.008,12.502,0.005,2016082112876404224.000,11.268,0.023,10.546,0.022,10.425,0.019,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.001231,1.0,IC_2391,0.08531299286958331,0.05949752194419007,150.75083872391303,0.2593288482860472,8.204547129528944,0.3646201675887672,0.6595254362308678,0.012548374427722121,3.635979723095088,0.004764966394523711,4.36,0.641,0.0,0.028,-9999.00,-9999.000,4.0,n,m,y,,,IC_2391,1
93014425,5318135334640625792,129.313,-53.403,0.989,16.735,0.001,16.735,18.528,0.015,15.458,0.002,1998085306552957440.000,13.647,0.029,13.004,0.029,12.733,0.029,0.4009211781088135,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.16452704601770685,0.055415593706407106,141.90242848905945,0.9023548492080575,8.270743695263548,0.4675672268212702,0.2552723978937097,0.047463250589350595,3.5464683666259162,0.002831405540432463,0.80,0.266,0.0,0.033,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93016462,5318079014723994624,129.419,-53.766,0.981,17.262,0.002,17.262,19.248,0.030,15.934,0.005,1980070908043445504.000,13.980,0.029,13.359,0.033,13.084,0.030,0.5145745148903955,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.008436,0.9,IC_2391,0.18423004717265107,0.04724405068565627,144.80266380444942,1.283562229773352,8.144346332088038,0.46414591414391304,0.20667620098209616,0.04268181190110761,3.541564713785636,0.0035134291287753547,0.24,0.345,1.0,0.027,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93016484,5318077507199948672,129.465,-53.763,0.817,11.237,0.001,11.237,11.616,0.004,10.689,0.003,1980070908043445504.000,10.084,0.024,9.689,0.023,9.647,0.021,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.00236,1.0,IC_2391,0.05873762481287073,0.051590189808883226,149.60856015240054,0.2691997154254525,8.256929330274742,0.40294130233279335,0.905363289879733,0.014915036244692507,3.7587544727632496,0.00656752372208406,4.54,0.821,0.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93018819,5318158213924945152,129.496,-53.365,1.071,17.911,0.001,17.911,20.214,0.075,16.561,0.005,1998067714366922496.000,14.487,0.029,13.884,0.021,13.656,0.050,0.7510530352702792,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.005702,1.0,IC_2391,0.18202759111549416,0.052107536720472344,152.73429345398904,2.2597892125168144,8.266618734871532,0.3780836982441096,0.16788904636998936,0.025993569349584734,3.5375468310348186,0.003882971232199829,,,9.0,,,,,,,y,,,IC_2391,1
93021329,5318185667356683392,129.484,-52.951,0.983,12.568,0.003,12.568,13.209,0.010,11.788,0.007,2016064520690412288.000,10.736,0.027,10.174,0.027,10.011,0.019,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.001585,1.0,IC_2391,0.10468053063058796,0.06619169286723317,149.3926327979828,0.21354140881874026,8.4211633329001,0.36137338954031795,0.7554931929263682,0.016355385945943803,3.677724822795459,0.006622292588913378,0.23,0.925,0.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93021434,5318185706017892736,129.487,-52.932,1.356,16.354,0.001,16.354,18.157,0.017,15.053,0.002,2016064520690412288.000,13.175,0.039,12.605,0.036,12.283,0.030,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.009391,1.0,IC_2391,0.1741643689308106,0.05431615523730761,150.01134927050526,1.2453494967162477,7.920806657721894,0.5468373518325575,0.31593621585083964,0.08014912166519489,3.5467788765350443,0.0037018742555059957,0.23,0.469,0.0,0.029,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93022865,5321572442349020160,129.505,-52.534,1.003,15.676,0.001,15.676,17.284,0.009,14.446,0.003,2034061327013579776.000,12.728,0.029,12.122,0.031,11.864,0.030,0.9627633987763462,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002133,1.0,IC_2391,0.12155991163540739,0.06169829146552382,146.49380869352416,0.4761754819612682,8.305846669294162,0.4260502483456459,0.4168141537511998,0.04398965194790434,3.5553296980574673,0.0029157197140891366,1.30,0.372,0.0,0.026,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93023319,5321587457554414592,129.549,-52.381,1.026,18.204,0.002,18.204,20.424,0.059,16.825,0.008,2052075725523045120.000,14.635,0.030,14.058,0.044,13.711,0.041,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18771763987924375,0.04677929547051694,152.14408961262785,2.3923854979519166,8.195783218763594,0.3663636032187778,0.1493612688438133,0.022693039159108492,3.530747481498431,0.005280608973503355,,,9.0,,,,,,,y,,,IC_2391,1
93111186,5322006921240664064,129.578,-50.969,1.032,16.450,0.001,16.450,18.376,0.011,15.140,0.002,2124062950816950016.000,13.173,0.024,12.580,0.023,12.307,0.023,0.2514895385329871,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18062811557412833,0.05175322983435663,134.57899874445917,0.731489011292072,7.755100254095597,0.33987320445647373,0.22108435590880404,0.06749809270879528,3.542698389918922,0.003928147685668775,,,9.0,,,,,,,y,,,IC_2391,1
93205637,5322012693676678400,129.625,-50.813,0.914,17.513,0.002,17.513,19.638,0.044,16.182,0.004,2124062950816960256.000,14.191,0.024,13.585,0.024,13.246,0.033,0.6122995316009582,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1877108122763996,0.04968030509524974,158.51249568054698,1.8359273225705077,8.0613795721898,0.46295223893515547,0.1948347583018104,0.045517736303796234,3.5399116712514553,0.003966870747123956,,,9.0,,,,,,,y,,,IC_2391,1
93265315,5321648308652754176,129.638,-52.013,3.288,16.364,0.001,16.339,17.523,0.012,14.412,0.003,2070072531846521088.000,12.518,0.024,11.968,0.024,11.676,0.023,0.401911022397301,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.17133881937082604,0.057447365568392667,159.23618858620782,6.510799779484881,7.159623015755965,0.3571086314666913,0.22238652687545724,0.09946964939471245,3.5253479557869465,0.008088737809340671,,,9.0,,,,,,,y,,,IC_2391,1
93265597,5321600445535344000,129.650,-52.111,1.093,12.533,0.001,12.533,13.187,0.004,11.748,0.003,2052058133337031424.000,10.813,0.023,10.206,0.024,10.058,0.021,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.001821,1.0,IC_2391,0.13260649348612666,0.06460353257148936,149.97281417355669,0.22337206358788253,8.472391348971634,0.3422792163722667,0.7747910393515416,0.013746345729863448,3.677863650558374,0.006645850508171421,0.58,0.791,0.0,0.030,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93266844,5321573370061907072,129.676,-52.510,0.962,17.235,0.002,17.235,19.265,0.029,15.899,0.004,2034061327013580288.000,13.925,0.028,13.306,0.030,13.015,0.030,0.9622200276597404,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.004455,1.0,IC_2391,0.18075136252606666,0.04968892043080555,148.24427127293512,1.4625671340364934,8.050041762793901,0.4427166088133007,0.20455417962753808,0.0482744570428414,3.5408496283655904,0.0037772803281201804,0.36,0.683,0.0,0.036,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93267406,5318565656005527936,129.762,-52.711,0.911,10.708,0.002,10.708,11.089,0.006,10.163,0.004,2016046928504349440.000,9.153,0.083,8.935,0.096,9.000,0.023,0.8575222918182019,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.002514,1.0,IC_2391,0.08429583850984504,0.06384974106481865,152.06228437563888,0.23230595198040516,7.271188802646595,0.07868568114325108,1.0293498296092194,0.030363283463439496,3.7461020922308874,0.009131272090117354,0.34,0.570,0.0,0.028,0.39,0.320,1.0,m,m,y,,,IC_2391,1
93267408,5318565651704167680,129.764,-52.711,8.385,8.815,0.000,8.815,9.009,0.000,8.462,0.001,2016046928504349440.000,8.073,0.024,7.833,0.033,7.799,0.029,0.24061059234608398,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.09446244092785089,0.06569859965742314,163.4193983489999,2.9786344084301395,7.051189771525808,0.05015088622192881,1.6017333478638522,0.12501350563961283,3.8375481094621957,0.010361804928464216,0.34,0.599,0.0,0.031,0.39,0.285,1.0,m,m,y,,,IC_2391,1
93267505,5318564071156336896,129.697,-52.742,0.947,18.429,0.002,18.429,20.634,0.093,17.037,0.006,2016046928504349184.000,14.934,0.045,14.367,0.051,13.987,0.062,0.8315777231996356,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.18439347185952124,0.047784436764273,157.58259768713765,2.918744745935413,8.455773155579415,0.33665998136968106,0.14157583116613637,0.016034502069549247,3.534134832521106,0.0038014861173986734,,,9.0,,,,,,,y,,,IC_2391,1
93267903,5318187007391037184,129.654,-52.878,0.974,16.933,0.001,16.933,18.765,0.023,15.642,0.003,2016064520690419968.000,13.777,0.023,13.168,0.028,12.891,0.033,0.6607146506906368,0.0,0.24671625890317983,1.0,0.202541,08383696-5252424,IC2391,-1.0,0.002232,1.0,IC_2391,0.17236543473369215,0.05074189593222149,154.06494788571723,1.2044689528841226,8.182436809848683,0.4866770312640897,0.25112489973997754,0.050639095360434976,3.545682949758449,0.0028691800185098927,-9999.00,-9999.000,3.0,0.028,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93268062,5318186565011453056,129.636,-52.935,1.866,15.694,0.001,15.694,17.234,0.005,14.442,0.002,2016064520690412544.000,12.724,0.023,12.076,0.022,11.875,0.023,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.008355,1.0,IC_2391,0.09935538731613774,0.0634038186458111,151.4587550342365,1.041474074087683,8.336831196029483,0.40740054425586375,0.42242086525935374,0.04335903231227629,3.5560408040415674,0.003089841442499281,0.53,0.477,0.0,0.026,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93268096,5318186221414047104,129.595,-52.947,0.844,10.782,0.001,10.782,11.121,0.002,10.276,0.002,2016064520690412288.000,9.767,0.023,9.404,0.022,9.363,0.019,0.6645571058952593,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.003321,1.0,IC_2391,0.04813817351567329,0.0451998217504419,149.12114626195682,0.21386148029560126,8.197145075968905,0.4419867625126555,0.9869769032492353,0.020053407434069054,3.7798084668492957,0.005721370131277289,3.98,0.533,0.0,0.029,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
93268140,5318182648001349248,129.732,-52.964,1.026,10.128,0.000,10.128,10.472,0.001,9.621,0.001,2016064520690412544.000,9.113,0.034,8.791,0.065,8.680,0.019,1.0,0.0,0.24671625890317983,1.0,0.206285,08385566-5257516,IC2391,0.9027,0.003168,1.0,IC_2391,0.15371557547784337,0.05698084281544403,151.9218761546475,0.2874069010671569,8.297682867808332,0.500474977249543,1.214751668137979,0.023052035665649232,3.7995732672733893,0.0063113436222314075,4.99,0.675,0.0,0.026,-9999.00,-9999.000,4.0,n,y,y,,,IC_2391,1
93268298,5318182197023848448,129.745,-53.023,1.130,15.804,0.001,15.804,17.363,0.021,14.566,0.005,2016064520690386432.000,12.788,0.081,12.155,0.075,11.936,0.046,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,0.003248,1.0,IC_2391,0.08807173058435273,0.06196497422595459,151.88287930815807,0.7622029299399735,8.331980225227145,0.3918765898357015,0.4051182561918063,0.03379107783181507,3.554965842578789,0.0023437749912305532,,,9.0,,,,,,,y,,,IC_2391,1
93268458,5318180204159021440,129.645,-53.079,1.139,19.376,0.003,19.350,21.520,0.137,17.889,0.014,2016064520690386176.000,15.563,0.079,14.792,0.106,14.612,0.103,1.0,0.0,0.24671625890317983,1.0,1e+20,N/A,N/A,1e+20,1e+20,1e+20,N/A,0.1788422366263526,0.05657301757718742,151.86460370436197,7.149988665470369,8.586007561942164,0.19531363024865003,0.1092086789565232,0.006673983432213725,3.51940527498245,0.004360270327070519,,,9.0,,,,,,,y,,,IC_2391,1
93268488,5318169866178702976,129.687,-53.090,1.915,6.432,0.000,6.432,6.381,0.001,6.494,0.001,1998050122180904192.000,6.578,0.020,6.600,0.020,6.610,0.024,0.9258558884012331,0.0,0.24671625890317983,1.0,0.090546,08384480-5305253,IC2391,0.9337,1e+20,1e+20,N/A,0.06941180790796041,0.0552895711422571,146.90456795210702,1.56474859020349,6.479114030017818,0.06709739778736075,2.843140165694644,0.1792630082133068,4.0533297395103265,0.02368882170074063,-9999.00,-9999.000,2.0,0.026,-9999.00,-9999.000,4.0,n,n,y,,,IC_2391,1
